source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2025:101670:677492b22ef72a0e,四川,2025,物理类,专科提前批,长沙航空职业技术学院,专业组105（选科：不限）,439,206006,34,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,105,不限,34,464,176107,541,101670,206006
zyfz:2024:101670:78800f71a3c4671e,四川,2024,物理类,专科提前批,长沙航空职业技术学院,专业组105（选科：不限）,413,243313,32,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,105,不限,32,447,209184,514,101670,243313
zyfz:2023:101670:647942a7de51330d,四川,2023,物理类,专科提前批,长沙航空职业技术学院,专业组105（选科：不限）,404,219857,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,105,不限,10,417,207195,534,101670,219857
zyfz:2025:101691:d1ac2decf4481104,四川,2025,物理类,专科提前批,西安航空学院,专业组106（选科：化学）,432,213370,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,106,化学,10,446,198330,533,101691,213370
zyfz:2024:101691:6e2e765de4ef3182,四川,2024,物理类,专科提前批,西安航空学院,专业组106（选科：化学）,442,215105,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,106,化学,10,455,199177,544,101691,215105
zyfz:2025:101692:b2a6e8e58b5e5da8,四川,2025,物理类,专科提前批,西安航空学院,专业组107（选科：不限）,422,222969,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,107,不限,5,439,206006,522,101692,222969
zyfz:2024:101692:154c5545aa0b3ef0,四川,2024,物理类,专科提前批,西安航空学院,专业组107（选科：不限）,436,221717,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,107,不限,5,440,217300,538,101692,221717
zyfz:2025:101662:8081efa01220f26b,四川,2025,物理类,专科提前批,武汉船舶职业技术学院,专业组103（选科：不限）,355,263887,8,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,8,420,224801,455,101662,263887
zyfz:2024:101662:4e52d770f96c8ed7,四川,2024,物理类,专科提前批,武汉船舶职业技术学院,专业组103（选科：不限）,398,254275,8,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,8,432,225898,500,101662,254275
zyfz:2023:101662:141adcec6e206ec7,四川,2023,物理类,专科提前批,武汉船舶职业技术学院,专业组103（选科：不限）,312,272425,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,10,369,246225,458,101662,272425
zyfz:2025:101663:2fa3c64fc1f6b7c3,四川,2025,物理类,专科提前批,武汉船舶职业技术学院,专业组105（选科：不限）,432,213370,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,105,不限,15,448,195955,533,101663,213370
zyfz:2024:101663:cd4b16909f460642,四川,2024,物理类,专科提前批,武汉船舶职业技术学院,专业组105（选科：不限）,402,251569,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,105,不限,15,422,235494,503,101663,251569
zyfz:2023:101663:0b4d23c179c91e08,四川,2023,物理类,专科提前批,武汉船舶职业技术学院,专业组105（选科：不限）,331,265499,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,105,不限,15,373,243626,473,101663,265499
zyfz:2025:101664:ab7edb38804be76f,四川,2025,物理类,专科提前批,武汉交通职业学院,专业组104（选科：不限）,401,240014,6,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,6,409,234158,500,101664,240014
zyfz:2024:101664:8eb665774e396226,四川,2024,物理类,专科提前批,武汉交通职业学院,专业组104（选科：不限）,416,240710,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,3,421,236395,517,101664,240710
zyfz:2023:101664:2ab477ee7843afe0,四川,2023,物理类,专科提前批,武汉交通职业学院,专业组104（选科：不限）,340,261721,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,3,357,253223,480,101664,261721
zyfz:2025:101665:9cf604054155ea92,四川,2025,物理类,专科提前批,武汉交通职业学院,专业组106（选科：不限）,430,215399,6,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,106,不限,6,432,213370,531,101665,215399
zyfz:2024:101665:1e4fad95df764e64,四川,2024,物理类,专科提前批,武汉交通职业学院,专业组106（选科：不限）,423,234643,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,106,不限,3,429,228888,524,101665,234643
zyfz:2025:101669:460e09aa8feb7785,四川,2025,物理类,专科提前批,张家界航空工业职业技术学院,专业组103（选科：不限）,429,216410,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,9,439,206006,530,101669,216410
